"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"GEEIEUS","201802","0.032","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201803","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201804","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201805","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201806","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201807","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201808","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201809","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201810","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201811","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201812","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201813","0.419","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201901","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201902","0.032","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201903","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201904","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201905","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201906","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201907","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201908","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201909","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201910","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201911","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201912","0.036","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","201913","0.419","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202001","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202002","0.033","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202003","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202004","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202005","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202006","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202007","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202008","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202009","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202010","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202011","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202012","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202013","0.419","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202101","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202102","0.032","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202103","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202104","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202105","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202106","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202107","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202108","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202109","0.034","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"GEEIEUS","202110","0.035","7","Geothermal Energy Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197301","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197302","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197303","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197304","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197305","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197306","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197307","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197308","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197309","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197310","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197311","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197312","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197313","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197401","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197402","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197403","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197404","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197405","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197406","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197407","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197408","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197409","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197410","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197411","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197412","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197413","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197501","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197502","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197503","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197504","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197505","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197506","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197507","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197508","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197509","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197510","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197511","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197512","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197513","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197601","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197602","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197603","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197604","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197605","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197606","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197607","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197608","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197609","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197610","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197611","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197612","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197613","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197701","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197702","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197703","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197704","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197705","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197706","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197707","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197708","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197709","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197710","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197711","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197712","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197713","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197801","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197802","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197803","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197804","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197805","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197806","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197807","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197808","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197809","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197810","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197811","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197812","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197813","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197901","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197902","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197903","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197904","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197905","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197906","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197907","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197908","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197909","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197910","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197911","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197912","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","197913","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198001","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198002","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198003","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198004","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198005","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198006","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198007","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198008","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198009","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198010","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198011","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198012","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198013","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198101","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198102","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198103","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198104","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198105","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198106","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198107","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198108","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198109","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198110","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198111","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198112","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198113","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198201","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198202","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198203","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198204","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198205","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198206","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198207","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198208","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198209","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198210","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198211","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198212","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198213","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198301","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198302","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198303","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198304","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198305","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198306","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198307","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198308","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198309","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198310","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198311","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198312","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198313","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198401","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198402","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198403","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198404","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198405","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198406","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198407","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198408","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198409","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198410","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198411","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198412","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198413","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198501","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198502","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198503","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198504","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198505","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198506","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198507","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198508","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198509","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
